date,date,waterlv,watertemp,sealv,precip,temp,vwind,dwind,wind,sin,cos,precip1,precip2,precip3,precip4,precip5,precipsum,meantemp
2009-11-16,2009-11-16,68.07,10.74,477.67,1.5,7.15,2.38,156.25,2.72707695624114,0.4027466898587373,-0.9153114791194471,3.4,4.9,0.6,1.0,1.5,8.38743521073929,6.578
2009-11-17,2009-11-17,67.38,10.7,479.33,0.0,8.85,3.63,203.75,3.5561083509384463,-0.4027466898587371,-0.9153114791194472,1.5,3.4,4.9,0.6,1.0,8.481941831021816,6.8260000000000005
2009-11-18,2009-11-18,67.02,10.69,476.0,4.5,8.65,8.63,226.25,3.9488074326371705,-0.7223639620597555,-0.6915130557822695,0.0,1.5,3.4,4.9,0.6,3.486122982157975,7.506000000000002
2009-11-19,2009-11-19,66.41,10.68,480.83,0.2,9.46,10.13,253.75,4.428772976935611,-0.9600498543859286,-0.27982901403099236,4.5,0.0,1.5,3.4,4.9,4.7601211315830785,8.266
2009-11-20,2009-11-20,66.89,10.65,482.83,0.0,9.09,5.38,215.0,3.7524578917878086,-0.5735764363510462,-0.8191520442889918,0.2,4.5,0.0,1.5,3.4,3.307271519359962,8.448
2009-11-21,2009-11-21,66.59,10.64,485.33,0.0,8.76,6.75,240.0,4.1887902047863905,-0.8660254037844384,-0.5000000000000004,0.0,0.2,4.5,0.0,1.5,3.333974596215561,8.64
2009-11-22,2009-11-22,66.52,10.64,493.5,0.1,7.93,3.75,191.25,3.3379421944391554,-0.19509032201612836,-0.9807852804032304,0.0,0.0,0.2,4.5,0.0,-0.9758756024193589,8.962
2009-11-23,2009-11-23,66.46,10.61,487.33,8.5,7.91,5.88,196.25,3.425208657038872,-0.27982901403099203,-0.9600498543859287,0.1,0.0,0.0,0.2,4.5,-1.1398788684169205,8.777999999999999
2009-11-24,2009-11-24,66.18,10.59,500.17,5.9,8.33,9.0,236.25,4.123340357836604,-0.8314696123025452,-0.5555702330196022,8.5,0.1,0.0,0.0,0.2,7.212960154677852,8.629999999999999
2009-11-25,2009-11-25,67.44,10.57,506.5,0.1,9.68,6.5,220.0,3.839724354387525,-0.6427876096865393,-0.766044443118978,5.9,8.5,0.1,0.0,0.0,13.091167947194483,8.404
2009-11-26,2009-11-26,69.24,10.53,500.5,0.0,9.38,8.0,226.25,3.9488074326371705,-0.7223639620597555,-0.6915130557822695,0.1,5.9,8.5,0.1,0.0,13.086122982157976,8.521999999999998
2009-11-27,2009-11-27,70.28,10.54,501.33,5.1,7.05,5.88,197.5,3.447025272688801,-0.30070579950427306,-0.9537169507482269,0.0,0.1,5.9,8.5,0.1,4.7455772497475,8.645999999999999
2009-11-28,2009-11-28,71.84,10.49,509.33,2.7,6.26,6.75,205.0,3.5779249665883754,-0.4226182617406993,-0.90630778703665,5.1,0.0,0.1,5.9,8.5,3.8710739512226504,8.469999999999999
2009-11-29,2009-11-29,74.09,10.44,518.0,0.6,6.7,4.75,192.5,3.3597588100890845,-0.21643961393810293,-0.9762960071199334,2.7,5.1,0.0,0.1,5.9,6.607264378941964,8.139999999999999
2009-11-30,2009-11-30,75.08,10.41,517.17,0.0,5.8,3.75,162.5,2.8361600344907854,0.30070579950427334,-0.9537169507482268,0.6,2.7,5.1,0.0,0.1,7.746988848756047,7.814
2009-12-01,2009-12-01,75.44,10.38,525.67,10.1,6.11,2.5,137.5,2.399827721492203,0.6755902076156604,-0.737277336810124,0.0,0.6,2.7,5.1,0.0,3.2383128708055366,7.037999999999999
2009-12-02,2009-12-02,75.78,10.33,532.83,4.5,5.73,3.63,160.0,2.792526803190927,0.3420201433256689,-0.9396926207859083,10.1,0.0,0.6,2.7,5.1,10.10232752253976,6.3839999999999995
2009-12-03,2009-12-03,76.98,10.3,519.83,0.0,1.55,3.38,151.25,2.6398104936414235,0.48098876891938763,-0.8767267557075077,4.5,10.1,0.0,0.6,2.7,14.20426201321188,6.12
2009-12-04,2009-12-04,78.44,10.26,518.67,0.0,3.23,3.0,108.75,1.8980455615438334,0.9469301294951057,-0.3214394653031616,0.0,4.5,10.1,0.0,0.6,15.225490664191945,5.178
2009-12-05,2009-12-05,79.15,10.19,513.33,0.0,5.21,3.0,142.5,2.4870941840919194,0.6087614290087209,-0.793353340291235,0.0,0.0,4.5,10.1,0.0,4.3154080887174855,4.484
2009-12-06,2009-12-06,79.43,10.13,505.33,0.2,3.05,3.88,150.0,2.6179938779914944,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,4.5,10.1,-0.36602540378443876,4.3660000000000005
2009-12-07,2009-12-07,79.33,10.08,506.5,2.3,5.13,3.63,186.25,3.2506757318394386,-0.10886687485196432,-0.9940563382223196,0.2,0.0,0.0,0.0,4.5,-0.9029232130742839,3.7540000000000004
2009-12-08,2009-12-08,79.21,10.04,510.67,0.0,4.24,1.38,115.0,2.007128639793479,0.90630778703665,-0.42261826174069933,2.3,0.2,0.0,0.0,0.0,2.9836895252959508,3.6340000000000003
2009-12-09,2009-12-09,78.88,10.0,508.33,0.3,1.59,1.13,126.25,2.203478180642841,0.8064446042674825,-0.5913096483635825,0.0,2.3,0.2,0.0,0.0,2.7151349559039,4.172000000000001
2009-12-10,2009-12-10,78.63,9.96,503.5,0.0,2.99,2.38,141.25,2.4652775684419903,0.6259234721840592,-0.7798844830928816,0.3,0.0,2.3,0.2,0.0,2.4460389890911776,3.8440000000000003
2009-12-11,2009-12-11,77.98,9.92,510.17,0.2,0.58,0.88,51.25,0.8944812416470939,0.7798844830928817,0.6259234721840591,0.0,0.3,0.0,2.3,0.2,1.705807955276941,3.4
2009-12-12,2009-12-12,77.58,9.87,511.33,0.0,-0.01,1.63,107.5,1.8762289458939043,0.9537169507482269,-0.3007057995042731,0.2,0.0,0.3,0.0,2.3,1.1530111512439538,2.906
2009-12-13,2009-12-13,78.03,9.82,512.17,9.7,0.46,3.0,198.75,3.46884188833873,-0.32143946530316153,-0.9469301294951057,0.0,0.2,0.0,0.3,0.0,-1.0683695947982672,1.8780000000000001
2009-12-14,2009-12-14,78.53,9.76,515.17,4.0,2.14,2.88,115.0,2.007128639793479,0.90630778703665,-0.42261826174069933,9.7,0.0,0.2,0.0,0.3,10.38368952529595,1.122
2009-12-15,2009-12-15,79.35,9.7,498.0,0.0,-1.78,2.88,180.0,3.141592653589793,1.2246467991473532e-16,-1.0,4.0,9.7,0.0,0.2,0.0,12.7,1.232
2009-12-16,2009-12-16,79.72,9.63,500.67,1.0,-1.18,5.75,201.25,3.512475119638588,-0.3624380382837015,-0.9320078692827986,0.0,4.0,9.7,0.0,0.2,12.4055540924335,0.278
2009-12-17,2009-12-17,79.66,9.55,520.83,0.5,-5.84,3.5,138.75,2.421644337142132,0.659345815100069,-0.7518398074789773,1.0,0.0,4.0,9.7,0.0,4.907506007621092,-0.07399999999999997
2009-12-18,2009-12-18,80.06,9.49,504.67,0.2,-9.55,3.0,135.0,2.356194490192345,0.7071067811865476,-0.7071067811865475,0.5,1.0,0.0,4.0,9.7,1.5,-1.2399999999999998
2009-12-19,2009-12-19,80.55,9.4,492.5,0.0,-13.98,2.63,163.75,2.8579766501407144,0.2798290140309923,-0.9600498543859286,0.2,0.5,1.0,0.0,4.0,1.0197791596450636,-3.242
2009-12-20,2009-12-20,80.23,9.37,489.83,0.0,-14.88,3.75,190.0,3.3161255787892263,-0.17364817766693047,-0.984807753012208,0.0,0.2,0.5,1.0,0.0,-0.4584559306791385,-6.465999999999999
2009-12-21,2009-12-21,78.87,9.28,492.5,0.0,-12.86,2.75,196.25,3.425208657038872,-0.27982901403099203,-0.9600498543859287,0.0,0.0,0.2,0.5,1.0,-1.0398788684169207,-9.086
2009-12-22,2009-12-22,77.65,9.21,486.5,2.1,-3.96,5.13,148.75,2.5961772623415653,0.5187732581605213,-0.8549118706729466,0.0,0.0,0.0,0.2,0.5,-0.33613861251242527,-11.422
2009-12-23,2009-12-23,75.28,9.16,486.83,0.0,0.98,3.75,220.0,3.839724354387525,-0.6427876096865393,-0.766044443118978,2.1,0.0,0.0,0.0,0.2,0.6911679471944829,-11.046000000000001
2009-12-24,2009-12-24,73.78,9.1,490.0,0.0,-0.1,3.63,138.75,2.421644337142132,0.659345815100069,-0.7518398074789773,0.0,2.1,0.0,0.0,0.0,2.0075060076210915,-8.940000000000001
2009-12-25,2009-12-25,73.33,9.02,505.83,1.9,2.64,5.13,137.5,2.399827721492203,0.6755902076156604,-0.737277336810124,0.0,0.0,2.1,0.0,0.0,2.0383128708055365,-6.164
2009-12-26,2009-12-26,72.83,8.99,506.5,7.4,3.1,11.13,246.25,4.297873283036036,-0.9153114791194471,-0.40274668985873735,1.9,0.0,0.0,2.1,0.0,0.5819418310218154,-2.6599999999999997
2009-12-27,2009-12-27,74.66,8.91,500.33,0.2,2.01,5.5,215.0,3.7524578917878086,-0.5735764363510462,-0.8191520442889918,7.4,1.9,0.0,0.0,2.1,7.907271519359963,0.5320000000000003
2009-12-28,2009-12-28,76.77,8.83,497.17,0.9,0.85,4.13,207.5,3.6215581978882336,-0.46174861323503374,-0.8870108331782218,0.2,7.4,1.9,0.0,0.0,8.151240553586744,1.7260000000000002
2009-12-29,2009-12-29,78.33,8.74,507.33,0.0,1.56,4.63,265.0,4.625122517784973,-0.9961946980917455,-0.08715574274765825,0.9,0.2,7.4,1.9,0.0,7.4166495591605965,1.7
2009-12-30,2009-12-30,80.97,8.71,505.17,0.0,-2.53,1.75,56.25,0.9817477042468103,0.8314696123025452,0.5555702330196023,0.0,0.9,0.2,7.4,1.9,2.4870398453221476,2.032
2009-12-31,2009-12-31,81.64,8.67,505.83,0.0,-2.01,0.63,13.75,0.2399827721492203,0.2376858923261731,0.9713420698132614,0.0,0.0,0.9,0.2,7.4,2.1090279621394346,0.998
2010-01-01,2010-01-01,81.87,8.6,507.17,2.0,-2.6,1.38,38.75,0.6763150851478027,0.6259234721840591,0.7798844830928818,0.0,0.0,0.0,0.9,0.2,1.405807955276941,-0.023999999999999844
2010-01-02,2010-01-02,81.73,8.54,517.33,2.0,-1.28,5.0,46.25,0.8072147790473774,0.7223639620597555,0.6915130557822694,2.0,0.0,0.0,0.0,0.9,3.413877017842025,-0.9459999999999997
2010-01-03,2010-01-03,82.18,8.49,499.17,1.1,-3.45,2.75,166.25,2.901609881440573,0.23768589232617293,-0.9713420698132614,2.0,2.0,0.0,0.0,0.0,3.2663438225129116,-1.3719999999999999
2010-01-04,2010-01-04,82.52,8.44,486.33,0.1,-4.66,6.5,220.0,3.839724354387525,-0.6427876096865393,-0.766044443118978,1.1,2.0,2.0,0.0,0.0,3.691167947194483,-2.3739999999999997
2010-01-05,2010-01-05,82.12,8.4,502.0,0.0,-5.11,4.38,200.0,3.490658503988659,-0.34202014332566866,-0.9396926207859084,0.1,1.1,2.0,2.0,0.0,1.918287235888423,-2.8
2010-01-06,2010-01-06,81.54,8.35,497.5,0.0,-6.8,2.88,126.25,2.203478180642841,0.8064446042674825,-0.5913096483635825,0.0,0.1,1.1,2.0,2.0,1.4151349559039001,-3.4199999999999995
2010-01-07,2010-01-07,80.36,8.27,504.33,0.9,-5.81,2.5,185.0,3.2288591161895095,-0.08715574274765794,-0.9961946980917455,0.0,0.0,0.1,1.1,2.0,-0.9833504408394035,-4.26
2010-01-08,2010-01-08,79.24,8.25,504.0,0.0,-5.66,2.13,156.25,2.72707695624114,0.4027466898587373,-0.9153114791194471,0.9,0.0,0.0,0.1,1.1,0.3874352107392902,-5.1659999999999995
2010-01-09,2010-01-09,79.43,8.24,491.33,0.0,-0.86,9.75,70.0,1.2217304763960306,0.9396926207859083,0.3420201433256688,0.0,0.9,0.0,0.0,0.1,2.181712764111577,-5.608
2010-01-10,2010-01-10,79.29,8.19,497.0,0.7,-0.96,11.13,67.5,1.1780972450961724,0.9238795325112867,0.38268343236508984,0.0,0.0,0.9,0.0,0.0,2.2065629648763765,-4.848
2010-01-11,2010-01-11,79.2,8.11,500.17,1.8,-2.66,5.0,80.0,1.3962634015954636,0.984807753012208,0.17364817766693041,0.7,0.0,0.0,0.9,0.0,1.8584559306791384,-4.018
2010-01-12,2010-01-12,79.13,8.08,481.17,0.0,-2.54,1.13,67.5,1.1780972450961724,0.9238795325112867,0.38268343236508984,1.8,0.7,0.0,0.0,0.9,3.8065629648763766,-3.19
2010-01-13,2010-01-13,78.23,8.05,475.83,0.0,-3.31,2.5,118.75,2.072578486743266,0.8767267557075078,-0.48098876891938747,0.0,1.8,0.7,0.0,0.0,2.89573798678812,-2.536
2010-01-14,2010-01-14,76.62,8.03,471.5,0.0,-9.14,1.88,101.25,1.7671458676442586,0.9807852804032304,-0.1950903220161282,0.0,0.0,1.8,0.7,0.0,2.5856949583871023,-2.066
2010-01-15,2010-01-15,74.85,8.03,470.5,0.0,-7.04,2.25,115.0,2.007128639793479,0.90630778703665,-0.42261826174069933,0.0,0.0,0.0,1.8,0.7,0.4836895252959507,-3.7220000000000004
2010-01-16,2010-01-16,73.35,8.02,465.17,0.0,-8.8,3.13,122.5,2.138028333693054,0.8433914458128856,-0.537299608346824,0.0,0.0,0.0,0.0,1.8,0.3060918374660616,-4.938
2010-01-17,2010-01-17,72.04,7.96,452.33,1.6,-5.59,6.25,120.0,2.0943951023931953,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.36602540378443893,-6.1659999999999995
2010-01-18,2010-01-18,70.62,7.97,465.0,0.1,-2.36,5.0,147.5,2.5743606466916362,0.5372996083468238,-0.8433914458128857,1.6,0.0,0.0,0.0,0.0,1.2939081625339381,-6.776000000000001
2010-01-19,2010-01-19,69.33,7.97,471.5,0.1,-2.76,3.0,132.5,2.3125612588924866,0.7372773368101241,-0.6755902076156602,0.1,1.6,0.0,0.0,0.0,1.761687129194464,-6.586
2010-01-20,2010-01-20,68.16,7.94,473.83,0.5,-6.83,3.0,106.25,1.8544123302439752,0.9600498543859287,-0.2798290140309921,0.1,0.1,1.6,0.0,0.0,2.480220840354937,-5.31
2010-01-21,2010-01-21,67.19,7.92,472.33,0.0,-5.78,3.13,86.25,1.5053464798451093,0.9978589232386035,0.06540312923014305,0.5,0.1,0.1,1.6,0.0,1.7632620524687468,-5.268
2010-01-22,2010-01-22,66.11,7.9,468.17,0.0,-8.83,2.38,101.25,1.7671458676442586,0.9807852804032304,-0.1950903220161282,0.0,0.5,0.1,0.1,1.6,1.3856949583871023,-4.664
2010-01-23,2010-01-23,65.29,7.83,464.17,0.0,-13.38,2.13,108.75,1.8980455615438334,0.9469301294951057,-0.3214394653031616,0.0,0.0,0.5,0.1,0.1,1.1254906641919442,-5.311999999999999
2010-01-24,2010-01-24,64.41,7.78,455.83,0.0,-12.53,2.0,121.25,2.1162117180431244,0.8549118706729467,-0.5187732581605212,0.0,0.0,0.0,0.5,0.1,0.3361386125124255,-7.516
2010-01-25,2010-01-25,63.48,7.74,454.5,0.0,-11.58,1.75,77.5,1.3526301702956054,0.9762960071199334,0.2164396139381029,0.0,0.0,0.0,0.0,0.5,1.1927356210580362,-9.47
2010-01-26,2010-01-26,62.41,7.68,462.33,2.4,-11.94,2.13,190.0,3.3161255787892263,-0.17364817766693047,-0.984807753012208,0.0,0.0,0.0,0.0,0.0,-1.1584559306791384,-10.42
2010-01-27,2010-01-27,61.82,7.67,452.0,5.0,-5.1,6.0,247.5,4.319689898685966,-0.9238795325112868,-0.3826834323650895,2.4,0.0,0.0,0.0,0.0,1.0934370351236236,-11.652
2010-01-28,2010-01-28,60.88,7.63,466.5,2.0,-2.33,6.63,276.25,4.821472058634336,-0.9940563382223196,0.10886687485196471,5.0,2.4,0.0,0.0,0.0,6.5148105366296445,-10.906
2010-01-29,2010-01-29,60.02,7.63,484.0,1.1,-3.01,2.88,222.5,3.883357585687383,-0.6755902076156601,-0.7372773368101241,2.0,5.0,2.4,0.0,0.0,7.987132455574216,-8.696
2010-01-30,2010-01-30,59.72,7.59,498.17,3.2,-1.83,4.63,171.25,2.9888763440402895,0.15212338618991664,-0.9883615104677607,1.1,2.0,5.0,2.4,0.0,7.263761875722156,-6.792
2010-01-31,2010-01-31,59.12,7.57,478.67,0.0,-6.76,4.75,206.25,3.5997415822383045,-0.4422886902190011,-0.8968727415326884,3.2,1.1,2.0,5.0,2.4,4.960838568248311,-4.8420000000000005
2010-02-01,2010-02-01,59.13,7.53,481.33,2.1,-3.6,3.13,187.5,3.2724923474893677,-0.13052619222005132,-0.9914448613738105,0.0,3.2,1.1,2.0,5.0,3.178028946406138,-3.806
2010-02-02,2010-02-02,58.64,7.52,480.67,2.2,-2.63,7.0,208.75,3.6433748135381627,-0.4809887689193874,-0.8767267557075078,2.1,0.0,3.2,1.1,2.0,3.9422844753731052,-3.5060000000000002
2010-02-03,2010-02-03,58.33,7.55,478.83,1.1,-0.81,7.38,198.75,3.46884188833873,-0.32143946530316153,-0.9469301294951057,2.2,2.1,0.0,3.2,1.1,3.0316304052017333,-3.566
2010-02-04,2010-02-04,57.63,7.52,486.83,0.0,-1.78,4.38,192.5,3.3597588100890845,-0.21643961393810293,-0.9762960071199334,1.1,2.2,2.1,0.0,3.2,4.207264378941964,-3.1260000000000003
2010-02-05,2010-02-05,57.41,7.49,483.5,0.0,-2.03,4.38,107.5,1.8762289458939043,0.9537169507482269,-0.3007057995042731,0.0,1.1,2.2,2.1,0.0,3.9530111512439543,-3.116
2010-02-06,2010-02-06,57.0,7.47,477.17,0.0,-5.51,4.13,103.75,1.8107790989441168,0.9713420698132614,-0.237685892326173,0.0,0.0,1.1,2.2,2.1,1.8336561774870885,-2.17
2010-02-07,2010-02-07,56.44,7.43,479.33,0.0,-4.09,1.13,106.25,1.8544123302439752,0.9600498543859287,-0.2798290140309921,0.0,0.0,0.0,1.1,2.2,0.6802208403549366,-2.5519999999999996
2010-02-08,2010-02-08,55.91,7.43,475.0,0.0,-3.35,1.5,207.5,3.6215581978882336,-0.46174861323503374,-0.8870108331782218,0.0,0.0,0.0,0.0,1.1,-1.3487594464132555,-2.844
2010-02-09,2010-02-09,55.36,7.41,481.5,0.6,-3.93,1.88,176.25,3.076142806640006,0.06540312923014312,-0.9978589232386035,0.0,0.0,0.0,0.0,0.0,-0.9324557940084603,-3.3519999999999994
2010-02-10,2010-02-10,54.78,7.38,487.33,0.0,-5.4,2.13,83.75,1.461713248545251,0.9940563382223196,0.10886687485196452,0.6,0.0,0.0,0.0,0.0,1.7029232130742842,-3.782000000000001
2010-02-11,2010-02-11,54.52,7.38,484.33,2.9,-2.05,6.88,63.75,1.1126473981463851,0.8968727415326884,0.44228869021900125,0.0,0.6,0.0,0.0,0.0,1.9391614317516894,-4.456
2010-02-12,2010-02-12,54.25,7.34,501.33,5.1,-1.18,5.25,56.25,0.9817477042468103,0.8314696123025452,0.5555702330196023,2.9,0.0,0.6,0.0,0.0,4.887039845322147,-3.7640000000000002
2010-02-13,2010-02-13,54.18,7.35,490.67,0.0,-2.14,1.38,62.5,1.090830782496456,0.8870108331782217,0.46174861323503386,5.1,2.9,0.0,0.6,0.0,9.348759446413256,-3.1819999999999995
2010-02-14,2010-02-14,54.18,7.3,486.5,0.2,-0.95,1.63,22.5,0.39269908169872414,0.3826834323650898,0.9238795325112867,0.0,5.1,2.9,0.0,0.6,9.306562964876376,-2.94
2010-02-15,2010-02-15,53.96,7.29,483.67,0.5,-0.93,1.13,25.0,0.4363323129985824,0.42261826174069944,0.9063077870366499,0.2,0.0,5.1,2.9,0.0,6.628926048777349,-2.344
2010-02-16,2010-02-16,53.78,7.27,481.0,0.3,-2.31,0.88,26.25,0.45814892864851153,0.4422886902190013,0.8968727415326883,0.5,0.2,0.0,5.1,2.9,2.0391614317516895,-1.4499999999999997
2010-02-17,2010-02-17,53.52,7.3,479.0,0.0,-2.05,3.25,107.5,1.8762289458939043,0.9537169507482269,-0.3007057995042731,0.3,0.5,0.2,0.0,5.1,1.6530111512439538,-1.502
2010-02-18,2010-02-18,53.14,7.27,483.17,0.8,-0.55,3.0,107.5,1.8762289458939043,0.9537169507482269,-0.3007057995042731,0.0,0.3,0.5,0.2,0.0,1.4530111512439539,-1.6759999999999997
2010-02-19,2010-02-19,52.58,7.22,481.17,0.6,2.01,4.0,153.75,2.6834437249412817,0.4422886902190013,-0.8968727415326883,0.8,0.0,0.3,0.5,0.2,0.6454159486863131,-1.358
2010-02-20,2010-02-20,52.08,7.25,490.0,1.0,0.01,3.5,166.25,2.901609881440573,0.23768589232617293,-0.9713420698132614,0.6,0.8,0.0,0.3,0.5,0.6663438225129116,-0.7660000000000001
2010-02-21,2010-02-21,51.98,7.26,482.67,0.0,-2.18,7.88,225.0,3.9269908169872414,-0.7071067811865475,-0.7071067811865477,1.0,0.6,0.8,0.0,0.3,0.9857864376269049,-0.5780000000000001
2010-02-22,2010-02-22,52.22,7.21,479.0,2.4,-0.96,5.0,182.5,3.1852258848896513,-0.04361938736533583,-0.9990482215818578,0.0,1.0,0.6,0.8,0.0,0.5573323910528064,-0.5520000000000002
2010-02-23,2010-02-23,51.73,7.15,489.83,0.7,1.11,5.0,197.5,3.447025272688801,-0.30070579950427306,-0.9537169507482269,2.4,0.0,1.0,0.6,0.8,2.1455772497475,-0.33400000000000013
2010-02-24,2010-02-24,52.09,7.18,481.83,0.0,-0.81,3.88,76.25,1.3308135546456763,0.9713420698132614,0.2376858923261731,0.7,2.4,0.0,1.0,0.6,4.309027962139434,-0.002000000000000135
2010-02-25,2010-02-25,52.72,7.17,482.67,0.0,1.64,3.38,132.5,2.3125612588924866,0.7372773368101241,-0.6755902076156602,0.0,0.7,2.4,0.0,1.0,3.1616871291944637,-0.5660000000000001
2010-02-26,2010-02-26,53.13,7.15,480.67,4.4,4.24,3.38,145.0,2.530727415391778,0.5735764363510459,-0.8191520442889919,0.0,0.0,0.7,2.4,0.0,0.454424392062054,-0.24000000000000005
2010-02-27,2010-02-27,54.88,7.21,480.33,0.4,3.21,4.75,205.0,3.5779249665883754,-0.4226182617406993,-0.90630778703665,4.4,0.0,0.0,0.7,2.4,3.071073951222651,1.044
2010-02-28,2010-02-28,60.25,7.14,479.33,0.4,5.26,5.25,156.25,2.72707695624114,0.4027466898587373,-0.9153114791194471,0.4,4.4,0.0,0.0,0.7,4.28743521073929,1.8779999999999997
2010-03-01,2010-03-01,63.87,7.09,494.17,2.7,2.43,10.63,235.0,4.101523742186674,-0.8191520442889916,-0.5735764363510464,0.4,0.4,4.4,0.0,0.0,3.807271519359962,2.7079999999999997
2010-03-02,2010-03-02,67.23,7.08,494.33,0.8,0.91,8.88,270.0,4.71238898038469,-1.0,-1.8369701987210297e-16,2.7,0.4,0.4,4.4,0.0,2.5,3.3559999999999994
2010-03-03,2010-03-03,70.08,7.07,496.67,0.1,0.01,6.63,266.25,4.646939133434903,-0.9978589232386035,-0.06540312923014273,0.8,2.7,0.4,0.4,4.4,2.836737947531254,3.2099999999999995
2010-03-04,2010-03-04,72.17,7.06,505.83,0.3,-1.2,3.5,228.75,3.9924406639370287,-0.7518398074789773,-0.6593458151000691,0.1,0.8,2.7,0.4,0.4,2.188814377420954,2.364
2010-03-05,2010-03-05,73.56,7.05,509.5,2.5,-2.63,3.63,312.5,5.45415391248228,-0.7372773368101242,0.6755902076156601,0.3,0.1,0.8,2.7,0.4,1.1383128708055361,1.482
2010-03-06,2010-03-06,74.48,7.01,498.67,0.4,-4.13,2.75,105.0,1.8325957145940461,0.9659258262890683,-0.25881904510252085,2.5,0.3,0.1,0.8,2.7,3.6071067811865474,-0.096
2010-03-07,2010-03-07,75.29,7.04,499.0,0.2,-2.95,2.38,161.25,2.8143434188408563,0.32143946530316175,-0.9469301294951056,0.4,2.5,0.3,0.1,0.8,2.574509335808056,-1.408
2010-03-08,2010-03-08,75.94,7.04,484.5,0.0,-4.93,1.25,143.75,2.508910799741849,0.5913096483635822,-0.8064446042674827,0.2,0.4,2.5,0.3,0.1,2.8848650440960997,-2.18
2010-03-09,2010-03-09,75.82,7.02,491.33,0.1,-2.58,3.5,246.25,4.297873283036036,-0.9153114791194471,-0.40274668985873735,0.0,0.2,0.4,2.5,0.3,-0.7180581689781845,-3.168
2010-03-10,2010-03-10,75.65,7.02,480.67,0.0,-2.98,2.13,220.0,3.839724354387525,-0.6427876096865393,-0.766044443118978,0.1,0.0,0.2,0.4,2.5,-1.108832052805517,-3.444
2010-03-11,2010-03-11,75.24,6.97,483.33,0.0,-4.14,1.88,202.5,3.5342917352885173,-0.38268343236508967,-0.9238795325112868,0.0,0.1,0.0,0.2,0.4,-1.2065629648763765,-3.5140000000000002
2010-03-12,2010-03-12,74.53,6.95,494.83,4.6,-0.64,3.88,247.5,4.319689898685966,-0.9238795325112868,-0.3826834323650895,0.0,0.0,0.1,0.0,0.2,-1.2065629648763763,-3.5159999999999996
2010-03-13,2010-03-13,73.91,6.94,496.83,0.0,-0.1,4.38,240.0,4.1887902047863905,-0.8660254037844384,-0.5000000000000004,4.6,0.0,0.0,0.1,0.0,3.233974596215561,-3.054
2010-03-14,2010-03-14,74.0,6.93,508.0,0.3,-0.26,3.63,205.0,3.5779249665883754,-0.4226182617406993,-0.90630778703665,0.0,4.6,0.0,0.0,0.1,3.2710739512226503,-2.088
2010-03-15,2010-03-15,74.4,6.92,505.17,0.0,-3.11,5.0,250.0,4.363323129985824,-0.9396926207859084,-0.34202014332566855,0.3,0.0,4.6,0.0,0.0,3.618287235888423,-1.6239999999999999
2010-03-16,2010-03-16,74.63,6.88,509.0,0.0,-0.88,4.5,238.75,4.166973589136462,-0.8549118706729466,-0.5187732581605214,0.0,0.3,0.0,4.6,0.0,-1.073685128833468,-1.65
2010-03-17,2010-03-17,75.28,6.87,505.5,0.5,0.61,8.0,251.25,4.385139745635753,-0.9469301294951056,-0.3214394653031618,0.0,0.0,0.3,0.0,4.6,-0.9683695947982673,-0.9979999999999999
2010-03-18,2010-03-18,75.73,6.85,500.5,0.0,2.8,4.5,235.0,4.101523742186674,-0.8191520442889916,-0.5735764363510464,0.5,0.0,0.0,0.3,0.0,-0.892728480640038,-0.748
2010-03-19,2010-03-19,75.88,6.84,494.17,0.1,6.43,5.0,223.75,3.9051742013373123,-0.6915130557822693,-0.7223639620597556,0.0,0.5,0.0,0.0,0.3,-0.913877017842025,-0.168
2010-03-20,2010-03-20,76.35,6.85,496.17,5.0,6.56,5.25,235.0,4.101523742186674,-0.8191520442889916,-0.5735764363510464,0.1,0.0,0.5,0.0,0.0,-0.7927284806400379,1.17
2010-03-21,2010-03-21,77.13,6.83,509.17,5.7,6.54,6.5,246.25,4.297873283036036,-0.9153114791194471,-0.40274668985873735,5.0,0.1,0.0,0.5,0.0,3.7819418310218156,3.1039999999999996
2010-03-22,2010-03-22,77.92,6.85,513.83,0.0,2.84,3.63,256.25,4.472406208235469,-0.9713420698132613,-0.23768589232617343,5.7,5.0,0.1,0.0,0.5,9.590972037860565,4.588
2010-03-23,2010-03-23,78.73,6.83,504.17,0.6,3.79,7.13,216.25,3.7742745074377377,-0.5913096483635824,-0.8064446042674825,0.0,5.7,5.0,0.1,0.0,9.302245747368936,5.034
2010-03-24,2010-03-24,79.29,6.84,510.0,0.0,4.4,4.5,193.75,3.3815754257390136,-0.23768589232617313,-0.9713420698132614,0.6,0.0,5.7,5.0,0.1,5.090972037860565,5.232
2010-03-25,2010-03-25,79.88,6.85,509.83,0.0,11.63,4.0,128.75,2.2471114119426994,0.7798844830928818,-0.6259234721840591,0.0,0.6,0.0,5.7,5.0,0.7539610109088227,4.826
2010-03-26,2010-03-26,80.33,6.87,506.0,0.0,14.71,2.75,175.0,3.0543261909900767,0.0871557427476582,-0.9961946980917455,0.0,0.0,0.6,0.0,5.7,-0.30903895534408743,5.84
